label,arm,fh,rows,dispatched_bytes,used_bytes,byte_follow_through,replay_mismatches,mean_abs_gap_blocks,max_abs_gap_blocks,frac_large_gap,mean_read_kib,frac_monotonic,frac_straddle,obj_size,cold_first_run_reads,cold_reentry_reads,cold_net_waste_bytes,cold_gross_waste_bytes
hemco,b,36900,31,0,0,NaN,0,2.777710,18.980469,0.250000,113.000,1.000000,0.125000,207216722,2,0,1859584,1957888
hemco,b,36896,21,0,0,NaN,0,0.285767,2.286133,0.125000,128.000,1.000000,0.125000,207216722,21,0,393216,2752512
hemco,b,36894,21,270811264,0,0.000000,1,0.244995,1.959961,0.125000,128.000,1.000000,0.125000,295977088,4,0,712704,1835008
hemco,b,36898,22,0,0,NaN,0,11.024475,87.123535,0.250000,72.500,1.000000,0.125000,808299375,2,0,1642496,2076672
hemco,b,36907,28,0,0,NaN,0,0.878662,6.106445,0.125000,103.500,1.000000,0.125000,119511197,28,0,1994752,4870144
hemco,b,36910,1,0,0,NaN,0,0.528809,0.528809,0.000000,128.000,0.000000,0.000000,18106964,1,0,917504,917504
hemco,b,36912,23,0,0,NaN,0,2.176636,15.025879,0.250000,113.000,1.000000,0.125000,209744675,2,0,1368064,1957888
hemco,b,36908,31,0,0,NaN,0,1.037292,7.207031,0.250000,88.000,0.857143,0.125000,119511197,2,0,1789952,2039808
hemco,b,36920,29,197341725,0,0.000000,1,0.827209,6.617676,0.125000,128.000,1.000000,0.125000,264450589,26,0,1466368,4587520
hemco,b,36924,13,0,0,NaN,0,1.323303,9.319336,0.250000,112.500,1.000000,0.125000,264450589,2,0,1773568,1961984
hemco,b,36930,6,0,0,NaN,0,4.244792,25.468750,0.166667,128.000,1.000000,0.000000,217365014,6,0,1310720,1835008
hemco,b,36918,21,0,0,NaN,0,0.285645,2.285156,0.125000,128.000,1.000000,0.125000,180980741,21,0,393216,2752512
hemco,b,36916,30,14278738,0,0.000000,1,2.719971,21.759766,0.125000,128.000,1.000000,0.125000,207216722,17,0,81920,2752512
hemco,b,36922,21,0,0,NaN,0,0.285706,2.285645,0.125000,128.000,1.000000,0.125000,295549766,21,0,393216,2752512
hemco,b,36936,12,0,0,NaN,0,1.300720,10.405762,0.125000,128.000,1.000000,0.125000,264450589,12,0,577536,1835008
hemco,b,36914,21,0,0,NaN,0,11.029419,88.157227,0.125000,112.500,1.000000,0.000000,808299375,21,0,2617344,4587520
hemco,b,36946,20,0,0,NaN,0,1.690735,11.492188,0.250000,113.000,1.000000,0.125000,264450589,2,0,1265664,1957888
hemco,b,36950,19,0,0,NaN,0,1.654541,13.236328,0.125000,128.000,1.000000,0.125000,264450589,19,0,1757184,3670016
hemco,b,36941,30,113871877,0,0.000000,1,0.822998,3.915039,0.250000,113.000,1.000000,0.125000,180980741,2,0,1753088,1957888
hemco,b,36934,11,0,0,NaN,0,1.661194,4.003418,0.375000,113.000,0.857143,0.000000,56195851,7,0,3399680,3792896
hemco,b,36938,21,182050898,0,0.000000,1,0.244995,1.959961,0.125000,128.000,1.000000,0.125000,207216722,4,0,712704,1835008
hemco,b,36944,20,0,0,NaN,0,1.658691,11.235840,0.250000,113.000,1.000000,0.125000,207216722,2,0,1212416,1957888
