#src	how	bytes	path
extdata	exact	1217808214	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.A3dyn.05x0625.nc4
extdata	exact	1213682326	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.A3dyn.05x0625.nc4
extdata	fileyear->2014	808299375	/input/HEMCO/GT_Chlorine/v2024-05/GT_Chlorine_01_01_2014_V1.0.0.nc
extdata	exact	708758316	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.I3.05x0625.nc4
extdata	exact	708128987	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.I3.05x0625.nc4
extdata	exact	423855882	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.A3cld.05x0625.nc4
extdata	exact	421021216	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.A3cld.05x0625.nc4
extdata	exact	398461341	/input/HEMCO/OCEAN_O3_DRYDEP/v2020-02/Oi_prj_predicted_iodide_0.125x0.125_No_Skagerrak_Just_Ensemble.nc
extdata	exact	379478324	/input/HEMCO/SOILNOX/v2014-07/soilNOx.fert_res.generic.05x05.time_corrected_for_GCHP.nc
extdata	exact	301740437	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.A1.05x0625.nc4
extdata	exact	301428925	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.A1.05x0625.nc4
extdata	exact	297133760	/input/HEMCO/CEDS/v2024-06/2019/CEDS_NH3_0.1x0.1_2019.nc
hemco	exact	296792006	/input/HEMCO/GFAS/v2018-09/2019/GFAS_201907.nc
extdata	exact	295977088	/input/HEMCO/CEDS/v2024-06/2019/CEDS_TOLU_0.1x0.1_2019.nc
extdata	exact	295976487	/input/HEMCO/CEDS/v2024-06/2019/CEDS_ALK4_hexanes_0.1x0.1_2019.nc
extdata	exact	295549766	/input/HEMCO/CEDS/v2024-06/2019/CEDS_XYLE_0.1x0.1_2019.nc
extdata	exact	292880038	/input/HEMCO/CEDS/v2024-06/2019/CEDS_NO_0.1x0.1_2019.nc
extdata	exact	284774082	/input/HEMCO/NEI2005/v2023-02/NEI99.dow.geos.1x1.corrected.012023.nc
extdata	exact	274708820	/input/HEMCO/CEDS/v2024-06/2019/CEDS_C2H4_0.1x0.1_2019.nc
hemco	exact	272077155	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.SOL.0.1x0.1.nc
hemco	exact	271539322	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NOx.AGR.0.1x0.1.nc
hemco	exact	266342322	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.AGR.0.1x0.1.nc
extdata	exact	264450589	/input/HEMCO/CEDS/v2024-06/2019/CEDS_BENZ_0.1x0.1_2019.nc
extdata	exact	260485429	/input/HEMCO/CEDS/v2024-06/2019/CEDS_PRPE_0.1x0.1_2019.nc
extdata	exact	259688793	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.A3mstC.05x0625.nc4
extdata	exact	259389727	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.A3mstC.05x0625.nc4
extdata	exact	256876974	/input/HEMCO/CEDS/v2024-06/2019/CEDS_C2H2_0.1x0.1_2019.nc
extdata	exact	238320000	/input/HEMCO/CEDS/v2024-06/2019/CEDS_MEK_0.1x0.1_2019.nc
extdata	exact	226997141	/input/HEMCO/CEDS/v2024-06/2019/CEDS_CO_0.1x0.1_2019.nc
extdata	exact	226928229	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190702.A3mstE.05x0625.nc4
extdata	exact	226859495	/input/GEOS_0.5x0.625/MERRA2/2019/07/MERRA2.20190701.A3mstE.05x0625.nc4
extdata	exact	226154187	/input/HEMCO/CEDS/v2024-06/2019/CEDS_BC_0.1x0.1_2019.nc
extdata	exact	225783280	/input/HEMCO/CEDS/v2024-06/2019/CEDS_SO2_0.1x0.1_2019.nc
extdata	exact	225760138	/input/HEMCO/CEDS/v2024-06/2019/CEDS_OC_0.1x0.1_2019.nc
hemco	exact	224234687	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.OC.RCO.0.1x0.1.nc
extdata	exact	217365014	/input/HEMCO/CEDS/v2024-06/2019/CEDS_ALK4_butanes_0.1x0.1_2019.nc
extdata	exact	217077533	/input/HEMCO/CEDS/v2024-06/2019/CEDS_ALK4_pentanes_0.1x0.1_2019.nc
extdata	exact	216691306	/input/HEMCO/CEDS/v2024-06/2019/CEDS_C3H8_0.1x0.1_2019.nc
extdata	exact	213126052	/input/HEMCO/CEDS/v2024-06/2019/CEDS_C2H6_0.1x0.1_2019.nc
hemco	exact	211881128	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.SO2.RCO.0.1x0.1.nc
extdata	exact	210622192	/input/HEMCO/CEDS/v2024-06/2019/CEDS_EOH_0.1x0.1_2019.nc
extdata	exact	209744675	/input/HEMCO/CEDS/v2024-06/2019/CEDS_CH2O_0.1x0.1_2019.nc
extdata	exact	207216722	/input/HEMCO/CEDS/v2024-06/2019/CEDS_ALD2_0.1x0.1_2019.nc
hemco	exact	204165375	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.CO.RCO.0.1x0.1.nc
hemco	exact	203678496	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NOx.RCO.0.1x0.1.nc
hemco	exact	200084310	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.BC.RCO.0.1x0.1.nc
hemco	exact	199882749	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.RCO.0.1x0.1.nc
extdata	exact	180980741	/input/HEMCO/CEDS/v2024-06/2019/CEDS_HCOOH_0.1x0.1_2019.nc
extdata	exact	120274056	/input/HEMCO/GMI/v2015-02/gmi.clim.RCO3.geos5.2x25.nc
extdata	exact	120058140	/input/HEMCO/GMI/v2015-02/gmi.clim.KO2.geos5.2x25.nc
extdata	exact	119819823	/input/HEMCO/GMI/v2015-02/gmi.clim.MCO3.geos5.2x25.nc
extdata	exact	119814079	/input/HEMCO/GMI/v2015-02/gmi.clim.R4O2.geos5.2x25.nc
extdata	exact	119752770	/input/HEMCO/GMI/v2015-02/gmi.clim.PPN.geos5.2x25.nc
extdata	exact	119745731	/input/HEMCO/GMI/v2015-02/gmi.clim.R4N1.geos5.2x25.nc
extdata	exact	119638085	/input/HEMCO/GMI/v2015-02/gmi.clim.ETO2.geos5.2x25.nc
extdata	exact	119530192	/input/HEMCO/GMI/v2015-02/gmi.clim.ATO2.geos5.2x25.nc
extdata	exact	119512423	/input/HEMCO/GMI/v2015-02/gmi.clim.A3O2.geos5.2x25.nc
extdata	exact	119511197	/input/HEMCO/GMI/v2015-02/gmi.clim.B3O2.geos5.2x25.nc
extdata	exact	119461523	/input/HEMCO/GMI/v2015-02/gmi.clim.MGLY.geos5.2x25.nc
extdata	exact	119345748	/input/HEMCO/GMI/v2015-02/gmi.clim.Cl2O2.geos5.2x25.nc
extdata	exact	119342680	/input/HEMCO/GMI/v2015-02/gmi.clim.ROH.geos5.2x25.nc
extdata	exact	119218315	/input/HEMCO/GMI/v2015-02/gmi.clim.RP.geos5.2x25.nc
extdata	exact	119182504	/input/HEMCO/GMI/v2015-02/gmi.clim.EOH.geos5.2x25.nc
extdata	exact	119025445	/input/HEMCO/GMI/v2015-02/gmi.clim.R4P.geos5.2x25.nc
extdata	exact	118970240	/input/HEMCO/GMI/v2015-02/gmi.clim.RCHO.geos5.2x25.nc
extdata	exact	118881005	/input/HEMCO/GMI/v2015-02/gmi.clim.MEK.geos5.2x25.nc
extdata	exact	118839518	/input/HEMCO/GMI/v2015-02/gmi.clim.NO3.geos5.2x25.nc
extdata	exact	118817751	/input/HEMCO/GMI/v2015-02/gmi.clim.N2O5.geos5.2x25.nc
extdata	exact	118736576	/input/HEMCO/GMI/v2015-02/gmi.clim.ETP.geos5.2x25.nc
extdata	exact	118728666	/input/HEMCO/GMI/v2015-02/gmi.clim.R4N2.geos5.2x25.nc
extdata	exact	118713951	/input/HEMCO/GMI/v2015-02/gmi.clim.MAP.geos5.2x25.nc
extdata	exact	118679456	/input/HEMCO/GMI/v2015-02/gmi.clim.RB3P.geos5.2x25.nc
extdata	exact	118662440	/input/HEMCO/GMI/v2015-02/gmi.clim.RA3P.geos5.2x25.nc
extdata	exact	118601137	/input/HEMCO/GMI/v2015-02/gmi.clim.ALD2.geos5.2x25.nc
extdata	exact	118357043	/input/HEMCO/GMI/v2015-02/gmi.clim.HNO2.geos5.2x25.nc
extdata	exact	118157476	/input/HEMCO/GMI/v2015-02/gmi.clim.PAN.geos5.2x25.nc
extdata	exact	118128999	/input/HEMCO/GMI/v2015-02/gmi.clim.ACTA.geos5.2x25.nc
extdata	exact	117997316	/input/HEMCO/GMI/v2015-02/gmi.clim.HNO4.geos5.2x25.nc
extdata	exact	117773234	/input/HEMCO/GMI/v2015-02/gmi.clim.NOx.geos5.2x25.nc
extdata	exact	117677914	/input/HEMCO/GMI/v2015-02/gmi.clim.MO2.geos5.2x25.nc
extdata	exact	117670799	/input/HEMCO/GMI/v2015-02/gmi.clim.NO2.geos5.2x25.nc
extdata	exact	117612361	/input/HEMCO/GMI/v2015-02/gmi.clim.ClONO2.geos5.2x25.nc
extdata	exact	117499545	/input/HEMCO/GMI/v2015-02/gmi.clim.ClO.geos5.2x25.nc
extdata	exact	117255641	/input/HEMCO/GMI/v2015-02/gmi.clim.ACET.geos5.2x25.nc
extdata	exact	117171089	/input/HEMCO/GMI/v2015-02/gmi.clim.Cl2.geos5.2x25.nc
extdata	exact	117147779	/input/HEMCO/GMI/v2015-02/gmi.clim.HNO3.geos5.2x25.nc
extdata	exact	117132095	/input/HEMCO/GMI/v2015-02/gmi.clim.NO.geos5.2x25.nc
extdata	exact	117122563	/input/HEMCO/GMI/v2015-02/gmi.clim.HCOOH.geos5.2x25.20170108.nc
extdata	exact	116975491	/input/HEMCO/GMI/v2015-02/gmi.clim.HOCl.geos5.2x25.nc
extdata	exact	116962334	/input/HEMCO/GMI/v2015-02/gmi.clim.MOH.geos5.2x25.nc
extdata	exact	116768925	/input/HEMCO/GMI/v2015-02/gmi.clim.BrCl.geos5.2x25.nc
extdata	exact	116746300	/input/HEMCO/GMI/v2015-02/gmi.clim.OClO.geos5.2x25.nc
extdata	exact	116666304	/input/HEMCO/GMI/v2015-02/gmi.clim.MP.geos5.2x25.nc
extdata	exact	116655180	/input/HEMCO/GMI/v2015-02/gmi.clim.BrONO2.geos5.2x25.nc
extdata	exact	116534174	/input/HEMCO/GMI/v2015-02/gmi.clim.Cl.geos5.2x25.nc
extdata	exact	116274459	/input/HEMCO/GMI/v2015-02/gmi.clim.HO2.geos5.2x25.nc
extdata	exact	116255715	/input/HEMCO/GMI/v2015-02/gmi.clim.BrO.geos5.2x25.nc
extdata	exact	116095962	/input/HEMCO/GMI/v2015-02/gmi.clim.CH2O.geos5.2x25.nc
extdata	exact	116047406	/input/HEMCO/GMI/v2015-02/gmi.clim.H2O2.geos5.2x25.nc
extdata	exact	115828205	/input/HEMCO/GMI/v2015-02/gmi.clim.HOBr.geos5.2x25.nc
extdata	exact	115592224	/input/HEMCO/GMI/v2015-02/gmi.clim.OH.geos5.2x25.nc
extdata	exact	115431812	/input/HEMCO/GMI/v2015-02/gmi.clim.Br.geos5.2x25.nc
extdata	exact	115413962	/input/HEMCO/GMI/v2015-02/gmi.clim.H.geos5.2x25.nc
extdata	exact	115369193	/input/HEMCO/GMI/v2015-02/gmi.clim.O.geos5.2x25.nc
extdata	exact	115217244	/input/HEMCO/GMI/v2015-02/gmi.clim.Ox.geos5.2x25.nc
extdata	exact	115210319	/input/HEMCO/GMI/v2015-02/gmi.clim.HBr.geos5.2x25.nc
extdata	exact	114539192	/input/HEMCO/GMI/v2015-02/gmi.clim.O3.geos5.2x25.nc
extdata	exact	114047587	/input/HEMCO/GMI/v2015-02/gmi.clim.GPAN.geos5.2x25.nc
extdata	exact	114047193	/input/HEMCO/GMI/v2015-02/gmi.clim.CO.geos5.2x25.nc
extdata	exact	113426719	/input/HEMCO/GMI/v2015-02/gmi.clim.HCl.geos5.2x25.nc
extdata	exact	112819704	/input/HEMCO/Yuan_XLAI/v2021-06/Condensed_Yuan_proc_MODIS_XLAI.025x025.2019.nc
extdata	exact	112376609	/input/HEMCO/GMI/v2015-02/gmi.clim.GCO3.geos5.2x25.nc
extdata	exact	112140815	/input/HEMCO/GMI/v2015-02/gmi.clim.GP.geos5.2x25.nc
extdata	exact	110640090	/input/HEMCO/GMI/v2015-02/gmi.clim.O1D.geos5.2x25.nc
extdata	exact	107845612	/input/HEMCO/NH3/v2018-04/NH3_Arctic_seabirds.nc
extdata	exact	101492096	/input/HEMCO/GMI/v2015-02/gmi.clim.GLYC.geos5.2x25.nc
extdata	exact	101361896	/input/HEMCO/GMI/v2015-02/gmi.clim.GLYX.geos5.2x25.nc
extdata	exact	100483919	/input/HEMCO/GMI/v2015-02/gmi.clim.HAC.geos5.2x25.nc
extdata	exact	99405635	/input/HEMCO/GMI/v2015-02/gmi.clim.MACR.geos5.2x25.nc
extdata	exact	99243921	/input/HEMCO/GMI/v2015-02/gmi.clim.MVK.geos5.2x25.nc
extdata	exact	99202622	/input/HEMCO/GMI/v2015-02/gmi.clim.IALD.geos5.2x25.nc
extdata	exact	99133725	/input/HEMCO/GMI/v2015-02/gmi.clim.PRPE.geos5.2x25.nc
extdata	exact	98765507	/input/HEMCO/GMI/v2015-02/gmi.clim.IAP.geos5.2x25.nc
extdata	exact	98251823	/input/HEMCO/GMI/v2015-02/gmi.clim.PP.geos5.2x25.nc
extdata	exact	97993580	/input/HEMCO/GMI/v2015-02/gmi.clim.VRP.geos5.2x25.nc
extdata	exact	97963069	/input/HEMCO/GMI/v2015-02/gmi.clim.MRP.geos5.2x25.nc
extdata	exact	97901971	/input/HEMCO/GMI/v2015-02/gmi.clim.ISNP.geos5.2x25.nc
extdata	exact	97685760	/input/HEMCO/GMI/v2015-02/gmi.clim.N.geos5.2x25.nc
hemco	exact	97473833	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.SWD.0.1x0.1.nc
extdata	exact	97037647	/input/HEMCO/GMI/v2015-02/gmi.clim.MAOP.geos5.2x25.nc
extdata	exact	95702428	/input/HEMCO/NOAA_GMD/v2023-10/monthly.gridded.surface.methane.1975-2022.1x1.nc
hemco	exact	95548648	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.SO2.TRO.0.1x0.1.nc
extdata	exact	95136375	/input/HEMCO/GMI/v2015-02/gmi.clim.IAO2.geos5.2x25.nc
extdata	exact	94686308	/input/HEMCO/GMI/v2015-02/gmi.clim.PRPN.geos5.2x25.nc
hemco	exact	94188789	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.TRO.0.1x0.1.nc
extdata	exact	94152938	/input/HEMCO/GMI/v2015-02/gmi.clim.INPN.geos5.2x25.nc
extdata	exact	93573473	/input/HEMCO/GMI/v2015-02/gmi.clim.PO2.geos5.2x25.nc
extdata	exact	92888154	/input/HEMCO/GMI/v2015-02/gmi.clim.VRO2.geos5.2x25.nc
extdata	exact	92828562	/input/HEMCO/GMI/v2015-02/gmi.clim.INO2.geos5.2x25.nc
extdata	exact	92637700	/input/HEMCO/GMI/v2015-02/gmi.clim.MRO2.geos5.2x25.nc
extdata	exact	92520228	/input/HEMCO/GMI/v2015-02/gmi.clim.MAO3.geos5.2x25.nc
extdata	exact	89850473	/input/HEMCO/GMI/v2015-02/gmi.clim.MVN2.geos5.2x25.nc
hemco	exact	89838911	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.OC.TRO.0.1x0.1.nc
extdata	exact	89227465	/input/HEMCO/TrashEmis/v2015-03/TrashBurn_v2_generic.01x01.nc
extdata	exact	88499068	/input/HEMCO/GMI/v2015-02/gmi.clim.ISN1.geos5.2x25.nc
extdata	exact	88473735	/input/HEMCO/GMI/v2015-02/gmi.clim.RIO1.geos5.2x25.nc
extdata	exact	88254943	/input/HEMCO/GMI/v2015-02/gmi.clim.MAN2.geos5.2x25.nc
extdata	exact	87821337	/input/HEMCO/GMI/v2015-02/gmi.clim.PRN1.geos5.2x25.nc
extdata	exact	86257556	/input/HEMCO/OFFLINE_LIGHTNING/v2020-03/MERRA2/2019/FLASH_CTH_MERRA2_0.5x0.625_2019_07.nc4
hemco	exact	86234605	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.BC.TRO.0.1x0.1.nc
extdata	exact	85616573	/input/HEMCO/GMI/v2015-02/gmi.clim.H2.geos5.2x25.nc
hemco	exact	84281348	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NOx.TRO.0.1x0.1.nc
hemco	exact	82579909	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.CO.TRO.0.1x0.1.nc
extdata	exact	79118293	/input/HEMCO/GMI/v2015-02/gmi.clim.H2O.geos5.2x25.nc
extdata	exact	77557397	/input/HEMCO/GMI/v2015-02/gmi.clim.C2H6.geos5.2x25.nc
extdata	exact	77334628	/input/HEMCO/GMI/v2015-02/gmi.clim.C3H8.geos5.2x25.nc
extdata	exact	76728221	/input/HEMCO/GMI/v2015-02/gmi.clim.ALK4.geos5.2x25.nc
extdata	exact	73494490	/input/HEMCO/GMI/v2015-02/gmi.clim.CH3Cl.geos5.2x25.nc
extdata	exact	72797405	/input/HEMCO/GMI/v2015-02/gmi.clim.HCFC141b.geos5.2x25.nc
extdata	exact	72784891	/input/HEMCO/GMI/v2015-02/gmi.clim.ISOP.geos5.2x25.nc
extdata	exact	72225203	/input/HEMCO/GMI/v2015-02/gmi.clim.CH3Br.geos5.2x25.nc
extdata	exact	71515332	/input/HEMCO/GMI/v2015-02/gmi.clim.CH4.geos5.2x25.nc
extdata	exact	70999440	/input/HEMCO/GMI/v2015-02/gmi.clim.CH3CCl3.geos5.2x25.nc
hemco	exact	70760061	/input/HEMCO/NEI2016/v2021-06/2016fh_16j_emln_ptnonipm_allinln_0pt1degree_3D_month_07.ncf
extdata	exact	70467779	/input/HEMCO/GMI/v2015-02/gmi.clim.HCFC142b.geos5.2x25.nc
extdata	exact	70020947	/input/HEMCO/GMI/v2015-02/gmi.clim.CF3Br.geos5.2x25.nc
extdata	exact	69887445	/input/HEMCO/GMI/v2015-02/gmi.clim.HCFC22.geos5.2x25.nc
extdata	exact	69047888	/input/HEMCO/GMI/v2015-02/gmi.clim.CF2Br2.geos5.2x25.nc
extdata	exact	69022730	/input/HEMCO/GMI/v2015-02/gmi.clim.CFCl3.geos5.2x25.nc
extdata	exact	68950130	/input/HEMCO/GMI/v2015-02/gmi.clim.CCl4.geos5.2x25.nc
extdata	exact	68723323	/input/HEMCO/GMI/v2015-02/gmi.clim.H2402.geos5.2x25.nc
extdata	exact	68683668	/input/HEMCO/GMI/v2015-02/gmi.clim.CF2ClBr.geos5.2x25.nc
extdata	exact	68251545	/input/HEMCO/GMI/v2015-02/gmi.clim.CFC113.geos5.2x25.nc
extdata	exact	68215353	/input/HEMCO/GMI/v2015-02/gmi.clim.N2O.geos5.2x25.nc
extdata	exact	68041648	/input/HEMCO/GMI/v2015-02/gmi.clim.CF2Cl2.geos5.2x25.nc
extdata	exact	67536545	/input/HEMCO/GMI/v2015-02/gmi.clim.RCOOH.geos5.2x25.nc
extdata	exact	66186425	/input/HEMCO/GMI/v2015-02/gmi.clim.CFC114.geos5.2x25.nc
extdata	exact	63601106	/input/HEMCO/GMI/v2015-02/gmi.clim.CFC115.geos5.2x25.nc
extdata	exact	56206070	/input/HEMCO/OFFLINE_BIOVOC/v2021-12/0.5x0.625/2019/07/biovoc_05.20190702.nc
extdata	exact	56195851	/input/HEMCO/OFFLINE_BIOVOC/v2021-12/0.5x0.625/2019/07/biovoc_05.20190701.nc
hemco	exact	55821415	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.SO2.TNG.0.1x0.1.nc
hemco	exact	52868744	/input/HEMCO/GFED4/v2023-03/GFED4_climatology_2010-2023_05x0625.nc
hemco	exact	49884021	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.BC.TNG.0.1x0.1.nc
hemco	exact	49882001	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.OC.TNG.0.1x0.1.nc
hemco	exact	49778769	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NOx.TNG.0.1x0.1.nc
hemco	exact	49756016	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.CO.TNG.0.1x0.1.nc
hemco	exact	49673620	/input/HEMCO/EDGARv43/v2016-11/EDGAR_v43.NH3.TNG.0.1x0.1.nc
hemco	exact	45246383	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-XYLE_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45236876	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-GLYC_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45202666	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-HCOOH_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45195573	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-ACET_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45188645	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-PRPE_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45180355	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-HONO_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45167618	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-NH3_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45129349	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-CH3CHO_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45119025	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_BC_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45107151	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-CH3OH_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45103804	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-BENZ_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45102076	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-TOLU_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45093147	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-C2H6_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45092576	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-ISOP_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45071417	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-ALK4_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45070898	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-CH3COOH_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45060152	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_CO_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45055862	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-CH2O_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45053782	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-C3H8_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45043995	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_MOZART-MVK_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45019649	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-MGLY_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45015582	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-C2H4_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45013667	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-MEK_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45010010	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-C2H2_bb_surface_daily_20190101-20191231_0.1x0.1.nc
hemco	exact	45004214	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_NO2_bb_surface_daily_20190101-20191231_0.1x0.1.nc
extdata	exact	41570825	/input/HEMCO/DustL23M/v2025-07/GSDE/GSDE_clay-sand-silt_0.1.nc4
hemco	exact	39052109	/input/HEMCO/FINNv25/v2025-06/2019/emissions-finnv2.5modvrs_GEOSCHEM-HAC_bb_surface_daily_20190101-20191231_0.1x0.1.nc
